installment_value,high_installment_flag,used_voucher,delivered_in_days,delivery_speed_flag,delivery_distance_in_km,is_repeat_buyer 
149.42,0,0,4.0,1,33.33,0
84.23,0,0,27.0,3,219.98,0
215.01,0,0,4.0,1,,0
161.96,0,0,12.0,2,1157.22,0
92.15,0,0,4.0,1,,0
92.15,0,0,4.0,1,,0
53.1,1,0,10.0,1,,0
53.1,1,0,10.0,1,,0
57.68,1,0,9.0,1,441.46,0
70.53,0,0,9.0,1,677.84,0
94.84,1,0,4.0,1,102.38,0
48.22,1,1,12.0,2,117.32,0
41.03,1,0,15.0,3,,0
13.87,1,0,18.0,3,434.01,0
27.96,1,0,2.0,1,,0
27.96,1,0,2.0,1,,0
52.43,1,0,8.0,1,,0
122.37,0,0,48.0,3,91.42,0
158.55,0,0,16.0,3,,0
158.55,0,0,16.0,3,,0
158.55,0,0,16.0,3,,0
50.55,1,0,18.0,3,930.1,0
73.4,0,0,8.0,1,442.19,0
136.75,1,0,9.0,1,,0
29.02,1,0,6.0,1,,0
29.02,1,0,6.0,1,77.47,0
499.4,0,0,18.0,3,537.37,0
499.4,0,0,18.0,3,537.37,0
64.61,1,0,5.0,1,486.96,0
64.1,1,0,8.0,1,318.52,0
23.15,1,0,24.0,3,950.55,0
50.0,1,1,24.0,3,950.55,0
91.02,0,0,21.0,3,950.17,0
91.02,0,0,21.0,3,950.17,0
25.78,1,0,7.0,1,,0
89.66,0,0,3.0,1,,0
11.74,1,0,8.0,1,,0
17.28,1,0,11.0,1,104.66,0
119.76,0,1,5.0,1,,0
6.7,1,0,5.0,1,,0
119.76,0,1,5.0,1,,0
6.7,1,0,5.0,1,,0
15.92,1,0,12.0,2,,0
485.76,0,0,13.0,2,2006.31,0
12.75,1,0,7.0,1,,0
62.92,1,0,19.0,3,2784.57,0
19.33,1,0,2.0,1,,0
21.38,1,0,3.0,1,,0
28.66,1,0,22.0,3,2674.71,0
23.13,1,0,11.0,1,,0
13.56,1,0,18.0,3,1792.45,0
172.09,0,0,16.0,3,832.72,0
27.8,1,0,2.0,1,45.45,0
17.32,1,0,2.0,1,,1
24.02,1,0,15.0,3,307.22,1
85.1,0,0,9.0,1,742.86,0
62.65,1,0,4.0,1,,0
117.46,0,0,18.0,3,403.27,0
32.72,1,0,14.0,3,615.03,0
88.72,0,0,16.0,3,527.48,0
44.24,1,0,3.0,1,,0
44.24,1,0,3.0,1,,0
93.09,0,0,15.0,3,772.81,0
36.71,1,0,9.0,1,462.97,0
36.71,1,0,9.0,1,200.59,0
16.25,1,0,2.0,1,,0
100.0,0,1,12.0,2,179.12,0
36.11,1,0,12.0,2,179.12,0
129.16,0,0,50.0,3,1072.31,0
129.16,0,0,50.0,3,1072.31,0
16.81,1,0,9.0,1,519.8,0
16.81,1,0,9.0,1,519.8,0
29.57,1,0,41.0,3,455.43,0
43.82,1,0,8.0,1,548.8,0
16.63,1,0,20.0,3,836.51,0
46.41,1,0,2.0,1,22.98,0
10.97,1,0,15.0,3,731.26,0
133.25,0,0,8.0,1,952.12,0
11.13,1,0,22.0,3,1829.97,0
196.37,0,0,50.0,3,2135.46,0
109.69,0,0,13.0,2,1548.56,0
10.96,1,0,10.0,1,,1
20.06,1,0,3.0,1,,0
1533.62,0,0,7.0,1,,0
91.82,0,0,22.0,3,877.54,0
37.75,1,0,12.0,2,173.43,0
81.9,0,0,13.0,2,,0
28.73,1,0,21.0,3,762.76,0
32.84,1,0,20.0,3,435.89,0
12.68,1,1,50.0,3,,0
12.69,1,1,50.0,3,,0
12.69,1,1,50.0,3,,0
0.98,1,0,50.0,3,,0
12.69,1,1,50.0,3,,0
12.69,1,1,50.0,3,,0
68.85,1,0,13.0,2,2221.28,0
72.5,0,0,15.0,3,911.67,0
29.32,1,0,7.0,1,369.76,0
14.81,1,0,6.0,1,,0
10.4,1,0,15.0,3,,0
59.78,1,0,13.0,2,2203.34,0
60.38,1,0,8.0,1,234.17,0
314.53,0,0,10.0,1,305.41,0
26.27,1,0,10.0,1,319.53,0
34.53,1,0,5.0,1,359.11,0
92.15,0,0,10.0,1,16.46,0
138.74,0,0,21.0,3,1248.04,0
34.64,1,0,4.0,1,488.76,0
10.52,1,0,7.0,1,,0
52.93,1,0,43.0,3,566.87,0
52.93,1,0,43.0,3,566.87,0
49.1,1,0,11.0,1,,0
98.04,0,0,2.0,1,,0
98.04,0,0,2.0,1,,0
55.15,1,0,17.0,3,442.67,0
10.26,1,0,7.0,1,285.44,0
82.24,1,0,8.0,1,434.16,0
82.24,1,0,8.0,1,,0
82.24,1,0,8.0,1,474.93,0
82.24,1,0,8.0,1,474.93,0
134.39,0,0,33.0,3,49.38,0
18.19,1,0,20.0,3,,0
34.79,1,0,9.0,1,297.9,0
100.83,1,0,58.0,3,1043.8,0
100.83,1,0,58.0,3,1043.8,0
10.38,1,0,12.0,2,,0
83.82,0,0,25.0,3,331.38,0
71.36,1,0,11.0,1,646.05,0
108.46,0,0,20.0,3,259.95,0
57.49,1,0,6.0,1,677.98,0
65.22,1,0,8.0,1,,0
59.37,1,0,5.0,1,17.53,0
80.32,1,0,12.0,2,802.66,0
28.73,1,0,28.0,3,223.32,0
90.72,0,0,1.0,1,111.34,0
90.72,0,0,1.0,1,111.34,0
87.84,1,0,16.0,3,1968.09,0
49.05,1,0,3.0,1,331.73,0
50.68,1,0,5.0,1,292.53,0
17.05,1,0,9.0,1,314.09,0
36.32,1,0,24.0,3,2093.47,0
29.46,1,0,11.0,1,849.3,0
31.13,1,0,14.0,3,571.64,0
84.45,0,0,53.0,3,1883.05,0
37.62,1,0,48.0,3,322.14,0
51.38,1,0,27.0,3,262.94,0
54.43,1,0,24.0,3,,0
86.38,1,0,31.0,3,347.18,0
33.0,1,0,12.0,2,263.84,0
127.41,0,0,5.0,1,45.19,0
37.5,1,0,12.0,2,1085.53,0
33.16,1,0,9.0,1,,0
24.01,1,0,18.0,3,,0
40.96,1,0,7.0,1,873.5,0
48.17,1,0,9.0,1,420.36,0
25.88,1,0,14.0,3,124.72,0
295.0,0,0,10.0,1,,0
58.47,1,0,23.0,3,877.67,0
110.18,0,0,8.0,1,403.98,0
191.89,0,0,2.0,1,,0
44.01,1,0,12.0,2,,0
271.29,0,0,12.0,2,,0
271.29,0,0,12.0,2,,0
271.29,0,0,12.0,2,,0
67.5,0,0,30.0,3,760.48,0
128.75,0,0,7.0,1,,0
109.35,0,0,2.0,1,,0
102.03,0,0,12.0,2,290.54,0
102.03,0,0,12.0,2,290.54,0
88.26,0,0,22.0,3,,0
88.26,0,0,22.0,3,,0
19.33,1,0,6.0,1,,0
26.72,1,0,10.0,1,,0
22.44,1,0,19.0,3,378.03,1
20.55,1,0,9.0,1,,0
37.66,1,0,7.0,1,219.14,0
10.77,1,0,6.0,1,,0
120.19,0,0,6.0,1,294.81,0
58.22,1,0,12.0,2,,0
58.22,1,0,12.0,2,,0
10.8,1,0,34.0,3,2334.94,0
17.27,1,0,10.0,1,960.91,0
61.77,1,0,22.0,3,595.26,0
176.78,0,0,26.0,3,899.99,0
208.32,0,0,7.0,1,817.14,0
208.32,0,0,7.0,1,817.14,0
208.32,0,0,7.0,1,817.14,0
52.59,1,0,8.0,1,,0
52.59,1,0,8.0,1,,0
257.44,0,0,11.0,1,467.02,0
116.48,1,0,14.0,3,370.2,0
31.67,1,0,11.0,1,595.88,0
42.31,1,0,7.0,1,773.16,0
42.31,1,0,7.0,1,773.16,0
117.15,0,0,8.0,1,661.0,0
147.67,0,0,18.0,3,1879.87,0
28.5,1,0,5.0,1,807.66,0
39.34,1,0,10.0,1,64.67,0
66.01,1,0,7.0,1,981.3,0
66.01,1,0,7.0,1,981.3,0
35.83,1,0,11.0,1,490.78,0
178.43,0,0,19.0,3,1903.18,0
37.04,1,0,11.0,1,,0
112.08,0,0,13.0,2,,0
12.82,1,0,7.0,1,430.73,0
131.33,0,0,15.0,3,361.49,0
105.28,0,0,11.0,1,593.81,0
105.28,0,0,11.0,1,593.81,0
137.74,0,0,21.0,3,,0
137.74,0,0,21.0,3,,0
13.33,1,0,15.0,3,,1
32.42,1,0,14.0,3,1208.57,0
305.57,0,0,32.0,3,2432.79,0
32.68,1,0,17.0,3,,0
170.91,0,0,8.0,1,1289.25,0
378.15,1,0,15.0,3,995.71,0
378.15,1,0,15.0,3,995.71,0
64.0,1,0,19.0,3,450.09,0
44.69,1,0,13.0,2,,0
36.71,1,0,7.0,1,51.99,0
69.18,1,0,17.0,3,1141.56,0
86.4,0,0,15.0,3,356.53,0
95.96,1,0,12.0,2,,0
10.66,1,0,17.0,3,583.53,0
67.22,0,0,14.0,3,,0
106.21,0,0,4.0,1,,0
21.96,1,0,11.0,1,458.74,1
340.81,0,0,62.0,3,697.21,0
32.02,1,0,36.0,3,1884.47,0
77.22,0,0,2.0,1,,0
54.17,1,0,10.0,1,1920.16,0
137.51,0,0,9.0,1,,0
10.26,1,0,4.0,1,,0
26.03,1,0,17.0,3,,0
76.15,0,0,7.0,1,11.53,0
36.69,1,0,7.0,1,931.55,0
208.2,0,0,10.0,1,435.92,0
208.2,0,0,10.0,1,,0
27.75,1,0,25.0,3,,0
192.28,0,0,2.0,1,,0
12.7,1,0,5.0,1,,0
27.39,1,0,14.0,3,1217.2,0
59.79,1,0,9.0,1,809.81,0
100.6,0,0,33.0,3,,0
112.46,0,0,11.0,1,,0
75.08,0,0,6.0,1,492.1,0
16.72,1,0,6.0,1,72.49,1
94.62,0,0,4.0,1,71.7,0
40.27,1,0,4.0,1,452.16,0
10.58,1,0,12.0,2,520.76,0
66.3,1,0,9.0,1,,0
78.2,0,0,26.0,3,561.78,0
36.0,1,0,9.0,1,,0
36.54,1,0,9.0,1,1051.19,0
64.0,1,0,19.0,3,473.88,0
64.0,1,0,19.0,3,473.88,0
118.35,0,0,11.0,1,17.75,1
114.42,0,0,12.0,2,496.77,0
188.0,0,0,14.0,3,,0
18.02,1,0,8.0,1,692.98,1
105.56,0,0,9.0,1,371.01,0
54.26,1,0,19.0,3,1086.66,0
166.68,0,0,12.0,2,592.79,0
51.32,1,0,17.0,3,,0
51.32,1,0,17.0,3,,0
301.75,0,1,8.0,1,117.74,0
151.99,0,1,8.0,1,117.74,0
121.5,0,0,12.0,2,,0
77.66,1,0,15.0,3,323.64,0
77.66,1,0,15.0,3,323.64,0
77.66,1,0,15.0,3,323.64,0
78.64,0,0,7.0,1,695.15,0
14.2,1,0,6.0,1,,0
26.65,1,1,6.0,1,,0
27.29,1,0,3.0,1,,0
86.91,0,0,18.0,3,834.31,0
102.92,0,0,2.0,1,,0
41.9,1,0,6.0,1,308.39,0
41.9,1,0,6.0,1,308.39,0
16.34,1,0,3.0,1,,0
32.71,1,0,7.0,1,8.06,0
119.66,0,0,6.0,1,455.49,0
52.64,1,0,14.0,3,549.46,0
18.87,1,0,6.0,1,68.23,1
79.04,0,0,16.0,3,2063.0,0
14.75,1,0,5.0,1,95.56,0
18.11,1,0,7.0,1,740.77,0
34.23,1,0,13.0,2,705.94,0
93.18,1,0,52.0,3,2265.07,0
93.18,1,0,52.0,3,2265.07,0
93.18,1,0,52.0,3,2265.07,0
93.18,1,0,52.0,3,2265.07,0
121.62,0,0,8.0,1,1296.39,0
12.71,1,0,4.0,1,558.66,0
65.79,1,0,16.0,3,,0
276.64,1,0,9.0,1,489.73,0
276.64,1,0,9.0,1,489.73,0
276.64,1,0,9.0,1,489.73,0
276.64,1,0,9.0,1,489.73,0
276.64,1,0,9.0,1,489.73,0
21.34,1,0,11.0,1,298.59,0
49.33,1,0,14.0,3,234.77,0
49.33,1,0,14.0,3,234.77,0
12.34,1,0,10.0,1,,0
42.58,1,0,5.0,1,,0
16.67,1,0,9.0,1,803.42,0
32.98,1,0,6.0,1,674.21,0
37.84,1,0,45.0,3,168.53,0
32.7,1,0,14.0,3,306.29,1
58.53,1,0,6.0,1,312.48,0
58.53,1,0,6.0,1,312.48,0
58.53,1,0,6.0,1,312.48,0
58.53,1,0,6.0,1,312.48,0
51.56,1,0,27.0,3,,0
64.0,1,1,12.0,2,,0
105.28,0,0,18.0,3,729.72,0
27.75,1,0,85.0,3,,1
42.05,1,0,12.0,2,833.75,0
126.43,0,0,19.0,3,384.72,0
13.47,1,0,17.0,3,626.68,0
36.57,1,0,14.0,3,2895.76,0
40.09,1,0,10.0,1,,0
98.47,1,0,13.0,2,,0
17.14,1,0,19.0,3,428.16,0
64.63,1,0,16.0,3,666.52,1
64.63,1,0,16.0,3,666.52,1
64.63,1,0,16.0,3,666.52,1
64.63,1,0,16.0,3,666.52,1
114.84,0,0,12.0,2,255.37,0
46.89,1,0,8.0,1,,0
20.86,1,0,4.0,1,317.24,0
83.56,1,0,12.0,2,,0
87.32,0,0,3.0,1,,0
423.62,0,0,9.0,1,63.37,0
423.62,0,0,9.0,1,,0
53.82,1,0,14.0,3,1472.04,0
47.67,1,0,3.0,1,,0
47.67,1,0,3.0,1,,0
43.9,1,0,6.0,1,515.82,0
140.08,0,0,7.0,1,183.7,0
152.64,0,0,3.0,1,,0
152.64,0,0,3.0,1,,0
67.62,0,0,46.0,3,,0
89.96,0,0,13.0,2,,0
122.49,0,0,21.0,3,2708.95,0
39.08,1,0,4.0,1,211.63,0
59.98,1,0,7.0,1,123.11,0
54.74,1,0,13.0,2,241.54,0
268.36,0,0,31.0,3,136.74,0
27.55,1,0,8.0,1,574.23,0
44.23,1,0,6.0,1,,0
104.69,0,0,16.0,3,760.48,0
69.04,0,0,21.0,3,,0
123.88,0,0,35.0,3,,0
137.58,0,0,19.0,3,,0
78.1,0,0,9.0,1,106.5,0
51.64,1,0,19.0,3,,0
25.25,1,0,11.0,1,412.86,0
19.17,1,0,10.0,1,,0
36.95,1,0,8.0,1,515.47,0
31.38,1,0,6.0,1,419.2,1
64.42,1,0,5.0,1,390.56,0
150.0,0,1,5.0,1,390.56,0
11.33,1,0,9.0,1,,0
24.15,1,0,7.0,1,946.51,0
24.15,1,0,7.0,1,946.51,0
12.04,1,0,12.0,2,526.79,1
98.56,0,0,36.0,3,465.75,0
148.85,0,0,7.0,1,740.63,0
148.85,0,0,7.0,1,1231.25,0
39.62,1,0,10.0,1,,0
64.18,1,0,9.0,1,917.84,0
64.18,1,0,9.0,1,917.84,0
64.18,1,0,9.0,1,917.84,0
35.49,1,0,5.0,1,153.97,0
21.68,1,0,11.0,1,265.54,0
16.84,1,1,10.0,1,,0
25.0,1,1,10.0,1,,0
25.0,1,1,10.0,1,,0
128.26,0,0,8.0,1,0.95,0
24.81,1,0,7.0,1,881.67,0
61.42,1,0,8.0,1,327.21,0
54.78,1,0,15.0,3,604.41,0
71.98,0,1,18.0,3,989.67,0
54.11,1,0,18.0,3,989.67,0
104.9,0,1,18.0,3,989.67,0
56.78,1,0,2.0,1,,0
26.77,1,0,36.0,3,2310.6,0
114.35,0,0,19.0,3,,0
239.39,0,0,17.0,3,1481.82,0
239.39,0,0,17.0,3,1481.82,0
239.39,0,0,17.0,3,1481.82,0
239.39,0,0,17.0,3,1481.82,0
128.0,0,0,4.0,1,,0
128.0,0,0,4.0,1,,0
24.01,1,1,21.0,3,8.17,0
19.74,1,0,10.0,1,361.12,0
162.25,0,0,2.0,1,,0
190.62,0,0,10.0,1,262.75,0
190.62,0,0,10.0,1,262.75,0
10.38,1,0,9.0,1,357.35,1
10.38,1,0,9.0,1,357.35,1
117.96,0,0,16.0,3,1960.31,1
33.41,1,0,26.0,3,1075.45,0
44.87,1,0,7.0,1,376.97,0
44.87,1,0,7.0,1,376.97,0
25.71,1,0,17.0,3,146.21,0
31.75,1,0,10.0,1,476.02,0
25.68,1,0,3.0,1,168.83,0
162.04,0,0,5.0,1,133.39,0
28.62,1,0,8.0,1,1888.61,0
40.12,1,0,3.0,1,623.26,0
99.63,0,0,8.0,1,379.75,0
133.64,0,0,6.0,1,,0
59.29,1,0,7.0,1,812.29,0
62.01,1,0,16.0,3,776.56,0
120.0,0,0,15.0,3,,0
120.0,0,0,15.0,3,,0
125.43,0,0,29.0,3,,0
10.38,1,0,7.0,1,,0
241.22,0,1,49.0,3,819.08,0
65.73,1,0,12.0,2,372.52,0
416.04,0,0,10.0,1,,1
106.38,0,0,8.0,1,,0
10.11,1,0,13.0,2,,0
27.57,1,0,27.0,3,,0
82.73,0,0,5.0,1,236.44,0
17.57,1,0,7.0,1,,0
24.85,1,0,6.0,1,,0
202.06,0,0,9.0,1,1445.15,0
87.58,0,0,7.0,1,,0
69.62,0,0,18.0,3,847.0,1
181.68,0,0,11.0,1,244.74,0
46.59,1,0,33.0,3,,0
41.2,1,0,3.0,1,57.04,0
67.33,0,0,11.0,1,507.93,0
20.29,1,0,8.0,1,344.94,0
219.18,0,0,44.0,3,,0
287.27,0,0,3.0,1,6.57,0
154.16,0,0,14.0,3,1210.76,0
154.16,0,0,14.0,3,1210.76,0
43.98,1,0,7.0,1,506.57,0
32.58,1,0,5.0,1,1300.48,0
61.44,1,0,3.0,1,,0
29.91,1,0,10.0,1,,0
97.2,0,0,17.0,3,,0
97.2,0,0,17.0,3,,0
38.13,1,0,12.0,2,1092.12,0
246.23,0,0,10.0,1,,1
12.0,1,0,15.0,3,1489.15,0
10.96,1,0,10.0,1,1560.97,0
29.82,1,0,21.0,3,165.0,0
47.99,1,0,5.0,1,442.32,0
47.99,1,0,5.0,1,442.32,0
49.42,1,0,9.0,1,174.18,0
78.64,0,0,5.0,1,,0
48.37,1,0,6.0,1,49.64,0
83.1,0,0,20.0,3,550.48,0
46.13,1,0,12.0,2,453.39,0
159.15,0,0,3.0,1,89.2,0
79.6,1,0,32.0,3,248.58,0
40.1,1,0,6.0,1,662.08,0
23.3,1,0,14.0,3,,0
187.44,0,0,12.0,2,,0
187.44,0,0,12.0,2,,0
72.33,0,0,46.0,3,,0
10.17,1,0,6.0,1,,1
34.78,1,0,12.0,2,306.28,0
68.04,0,0,14.0,3,727.23,0
53.85,1,0,17.0,3,76.73,0
46.1,1,0,2.0,1,,0
42.57,1,0,11.0,1,533.4,0
30.86,1,0,5.0,1,462.53,0
38.14,1,0,7.0,1,,0
14.82,1,0,12.0,2,,0
32.84,1,0,12.0,2,45.09,0
60.2,1,0,11.0,1,383.07,0
330.08,0,0,28.0,3,419.44,0
24.02,1,0,23.0,3,,0
10.42,1,0,10.0,1,,0
35.13,1,0,7.0,1,,0
65.74,1,0,2.0,1,137.05,0
65.74,1,0,2.0,1,299.11,0
28.0,1,0,5.0,1,477.84,0
50.0,1,1,14.0,3,,0
50.0,1,1,14.0,3,,0
12.07,1,0,14.0,3,,0
50.0,1,1,14.0,3,,0
50.0,1,1,14.0,3,,0
118.65,0,0,4.0,1,105.13,0
13.17,1,0,8.0,1,,1
33.1,1,0,9.0,1,,1
11.21,1,0,10.0,1,,1
40.01,1,0,6.0,1,6.16,0
36.27,1,0,16.0,3,,0
24.38,1,0,12.0,2,666.16,0
98.16,0,0,4.0,1,,0
53.1,1,0,5.0,1,,0
11.79,1,0,4.0,1,,0
10.76,1,0,26.0,3,2245.92,0
59.91,1,0,23.0,3,,0
34.52,1,0,8.0,1,141.85,0
55.13,1,0,20.0,3,1300.83,0
56.5,1,0,14.0,3,772.86,0
18.33,1,0,21.0,3,2195.11,0
66.07,1,0,5.0,1,318.32,0
69.5,0,0,15.0,3,235.59,1
69.5,0,0,15.0,3,235.59,1
90.88,0,0,13.0,2,549.76,1
33.17,1,0,11.0,1,711.16,0
22.83,1,0,45.0,3,731.1,0
28.65,1,0,9.0,1,,0
15.58,1,0,6.0,1,,0
74.19,0,1,6.0,1,,0
74.19,0,1,6.0,1,,0
74.19,0,1,6.0,1,,0
74.19,0,1,6.0,1,,0
22.13,1,0,14.0,3,,0
21.19,1,0,12.0,2,707.16,0
70.52,1,0,14.0,3,853.66,0
10.27,1,0,1.0,1,446.16,0
46.91,1,0,14.0,3,,0
74.07,0,0,13.0,2,767.56,0
37.37,1,0,2.0,1,23.2,0
95.17,0,0,20.0,3,716.55,0
86.03,0,0,7.0,1,332.36,0
13.51,1,0,14.0,3,311.61,0
94.69,0,0,9.0,1,340.79,0
90.26,0,0,6.0,1,606.31,0
90.26,0,0,6.0,1,606.31,0
11.34,1,0,60.0,3,,0
14.71,1,0,17.0,3,435.35,1
134.12,0,0,20.0,3,1146.99,0
134.12,0,0,20.0,3,1146.99,0
92.41,0,0,13.0,2,1058.33,0
71.51,0,0,11.0,1,708.41,0
140.08,0,0,9.0,1,182.71,0
48.31,1,0,8.0,1,,0
29.4,1,0,3.0,1,,0
73.63,1,0,12.0,2,262.93,0
20.91,1,0,10.0,1,,0
20.91,1,0,10.0,1,,0
20.91,1,0,10.0,1,,0
20.91,1,0,10.0,1,,0
20.91,1,0,10.0,1,,0
20.91,1,0,10.0,1,,0
27.75,1,0,13.0,2,,0
72.99,0,0,8.0,1,311.0,0
78.2,0,0,39.0,3,,0
12.93,1,0,28.0,3,,0
42.18,1,0,11.0,1,694.09,0
87.64,0,0,18.0,3,947.28,1
87.64,0,0,18.0,3,947.28,1
23.58,1,0,7.0,1,267.81,0
11.67,1,0,9.0,1,354.14,0
213.55,0,0,18.0,3,,0
46.96,1,0,25.0,3,1329.74,0
147.15,0,0,17.0,3,234.12,0
22.73,1,0,8.0,1,,0
23.24,1,0,8.0,1,311.32,0
30.64,1,0,4.0,1,355.2,0
10.5,1,0,6.0,1,,0
52.66,1,0,12.0,2,1658.53,0
20.29,1,0,3.0,1,,0
17.94,1,0,12.0,2,997.57,0
61.05,1,0,18.0,3,664.36,0
158.51,0,0,11.0,1,273.87,0
29.54,1,0,8.0,1,428.42,0
112.63,1,0,18.0,3,496.91,0
29.3,1,0,13.0,2,319.33,0
11.0,1,0,7.0,1,,0
119.45,0,0,8.0,1,385.29,0
31.75,1,0,9.0,1,373.18,0
11.39,1,0,11.0,1,,0
133.64,0,0,9.0,1,,0
122.8,0,0,7.0,1,800.44,0
122.8,0,0,7.0,1,800.44,0
57.5,1,0,7.0,1,310.5,0
10.35,1,0,6.0,1,92.35,0
77.57,0,0,19.0,3,704.42,0
142.76,0,0,13.0,2,2094.04,0
70.63,0,0,31.0,3,520.72,0
10.92,1,0,22.0,3,1117.64,0
49.9,1,0,10.0,1,929.15,1
48.39,1,0,10.0,1,,1
11.26,1,0,27.0,3,1242.1,0
70.49,0,0,6.0,1,,0
199.49,0,0,15.0,3,,0
63.37,1,0,5.0,1,,0
21.07,1,0,9.0,1,481.05,0
127.15,0,0,8.0,1,146.65,0
218.7,0,0,2.0,1,,0
218.7,0,0,2.0,1,,0
218.7,0,0,2.0,1,,0
218.7,0,0,2.0,1,,0
218.7,0,0,2.0,1,,0
218.7,0,0,2.0,1,,0
53.53,1,0,10.0,1,308.61,0
59.98,1,0,4.0,1,,0
14.38,1,0,10.0,1,,0
30.57,1,0,2.0,1,,0
87.64,0,1,15.0,3,587.18,0
44.45,1,0,11.0,1,,0
33.96,1,0,38.0,3,728.72,0
141.58,1,0,18.0,3,,0
26.32,1,0,16.0,3,654.23,1
57.86,1,0,14.0,3,1619.2,0
135.41,0,0,15.0,3,,0
89.11,0,0,11.0,1,429.28,0
117.7,1,0,18.0,3,1989.78,0
32.01,1,0,12.0,2,973.76,0
63.23,1,0,13.0,2,446.72,0
49.16,1,0,6.0,1,123.79,0
134.28,0,0,50.0,3,565.93,0
52.13,1,0,7.0,1,69.32,0
41.65,1,0,10.0,1,1944.92,0
152.72,0,0,36.0,3,515.42,0
41.77,1,0,17.0,3,,0
134.81,0,0,11.0,1,828.72,0
350.22,0,0,15.0,3,,0
350.22,0,0,15.0,3,,0
192.56,0,0,10.0,1,602.65,0
10.27,1,0,21.0,3,300.24,0
13.21,1,0,25.0,3,2096.78,0
133.36,0,0,9.0,1,,0
133.36,0,0,9.0,1,,0
71.36,0,0,13.0,2,,0
30.99,1,0,10.0,1,750.41,0
37.74,1,0,16.0,3,2343.03,0
120.25,1,0,7.0,1,611.23,0
56.39,1,1,8.0,1,,0
266.22,0,0,54.0,3,,0
266.22,0,0,54.0,3,,0
155.14,0,0,15.0,3,798.49,0
155.14,0,0,15.0,3,798.49,0
29.35,1,0,11.0,1,19.8,0
188.78,0,0,9.0,1,329.79,0
28.75,1,0,14.0,3,,0
15.8,1,0,6.0,1,,1
58.36,1,0,4.0,1,,0
10.24,1,0,6.0,1,40.21,0
193.39,0,0,7.0,1,556.01,0
135.59,0,0,13.0,2,350.4,0
10.72,1,0,3.0,1,,0
66.2,1,0,12.0,2,1792.83,0
14.72,1,0,10.0,1,,0
23.86,1,0,12.0,2,525.67,0
62.19,1,0,34.0,3,371.27,0
68.77,0,0,8.0,1,662.36,0
56.31,1,0,12.0,2,214.81,0
25.1,1,0,6.0,1,561.54,0
27.29,1,0,24.0,3,,0
35.02,1,0,10.0,1,2085.64,0
191.58,0,0,33.0,3,526.04,0
164.79,0,0,7.0,1,,0
136.66,0,0,9.0,1,302.89,0
42.77,1,0,5.0,1,,0
72.99,0,0,17.0,3,299.88,0
46.48,1,0,8.0,1,402.17,0
156.99,0,0,42.0,3,,0
11.25,1,0,21.0,3,761.04,1
21.55,1,0,11.0,1,,0
21.55,1,0,11.0,1,,0
54.41,1,0,13.0,2,760.72,0
36.46,1,0,9.0,1,,0
32.89,1,0,7.0,1,52.1,0
19.48,1,0,30.0,3,,0
19.48,1,0,30.0,3,,0
26.5,1,0,8.0,1,500.84,0
13.21,1,0,21.0,3,675.06,0
10.89,1,0,11.0,1,,0
10.0,1,0,3.0,1,17.85,0
20.82,1,0,13.0,2,657.08,0
177.8,0,0,27.0,3,2608.08,0
29.86,1,0,11.0,1,305.58,0
58.32,1,0,8.0,1,591.38,0
34.05,1,0,41.0,3,,0
22.21,1,0,3.0,1,136.25,0
108.57,1,0,9.0,1,418.57,0
105.66,0,0,8.0,1,118.35,1
15.52,1,0,6.0,1,,0
11.96,1,0,10.0,1,560.44,0
97.65,0,0,5.0,1,819.38,0
38.79,1,0,18.0,3,679.12,0
62.29,1,0,36.0,3,,0
56.23,1,0,19.0,3,2061.52,0
51.07,1,0,16.0,3,,0
27.38,1,0,2.0,1,,0
178.27,0,0,75.0,3,650.99,0
55.69,1,0,17.0,3,,0
12.88,1,0,4.0,1,137.35,0
29.4,1,0,5.0,1,249.51,0
75.07,0,0,26.0,3,360.42,0
131.73,0,0,8.0,1,,0
35.36,1,0,18.0,3,,0
57.29,1,0,6.0,1,,0
682.83,0,0,7.0,1,392.82,0
682.83,0,0,7.0,1,392.82,0
682.83,0,0,7.0,1,392.82,0
64.27,1,0,7.0,1,1132.97,0
67.44,0,0,9.0,1,,0
33.12,1,0,13.0,2,,0
74.74,0,0,38.0,3,,0
13.29,1,0,18.0,3,465.95,0
99.33,0,1,6.0,1,288.74,0
153.05,1,0,7.0,1,,0
153.05,1,0,7.0,1,,0
148.76,0,0,6.0,1,162.86,0
252.53,0,0,7.0,1,743.6,0
32.43,1,0,2.0,1,,1
30.14,1,0,10.0,1,548.64,0
23.34,1,0,20.0,3,,0
21.86,1,0,12.0,2,1110.61,0
61.73,1,0,12.0,2,627.33,0
19.63,1,0,7.0,1,2.0,0
19.63,1,0,7.0,1,2.0,0
55.11,1,0,16.0,3,1668.96,0
55.11,1,0,16.0,3,1668.96,0
592.18,0,0,16.0,3,405.61,0
592.18,0,0,16.0,3,405.61,0
52.93,1,0,18.0,3,,0
77.57,0,0,13.0,2,,0
12.56,1,0,8.0,1,,0
76.02,0,0,4.0,1,101.71,0
76.02,0,0,4.0,1,101.71,0
26.5,1,0,6.0,1,7.19,1
26.5,1,0,6.0,1,7.19,1
22.38,1,0,3.0,1,,0
46.4,1,0,6.0,1,134.13,0
12.46,1,0,5.0,1,,0
500.75,0,0,7.0,1,370.67,0
83.54,0,0,6.0,1,,0
62.2,1,0,12.0,2,467.99,0
